目录编号,视频ID,视频标题,发布时间_格式化,点赞数,分享数,播放数,层级,评论ID,评论内容,评论用户,评论用户ID,评论点赞数,回复数,评论时间,IP属地,回复目标用户
047,7440437279287561506,应对气候变化，中国在行动！80秒感受中国式现代化的磅礴力量！#绘说现代化,2024-11-23 19:37:05,20211,3649,1210905,L1,7440439308127241019,伟大祖国繁荣昌盛[大笑][大笑][大笑],阵雨卸了妆💋,74799851084,2,0,2024-11-23 19:44:37,安徽,
047,7440437279287561506,应对气候变化，中国在行动！80秒感受中国式现代化的磅礴力量！#绘说现代化,2024-11-23 19:37:05,20211,3649,1210905,L1,7440439235180053300,我想问问今天晚上美食是啥[看][看][看],🌈南部小城🌈,104926789467,4,0,2024-11-23 19:44:20,江西,
047,7440437279287561506,应对气候变化，中国在行动！80秒感受中国式现代化的磅礴力量！#绘说现代化,2024-11-23 19:37:05,20211,3649,1210905,L1,7440438973925114659,应对气候变化，中国在行动！[爱心][爱心][爱心],Mate Q,92233472649,0,0,2024-11-23 19:43:19,广东,
047,7440437279287561506,应对气候变化，中国在行动！80秒感受中国式现代化的磅礴力量！#绘说现代化,2024-11-23 19:37:05,20211,3649,1210905,L1,7440438738403427126,美美美,我就是我，无法选择,93099290204,0,0,2024-11-23 19:42:25,安徽,
047,7440437279287561506,应对气候变化，中国在行动！80秒感受中国式现代化的磅礴力量！#绘说现代化,2024-11-23 19:37:05,20211,3649,1210905,L1,7440438247928415035,今天晚上吃什么菜？,诺妍『♥』妍恩,103675748691,1,0,2024-11-23 19:40:29,浙江,
047,7440437279287561506,应对气候变化，中国在行动！80秒感受中国式现代化的磅礴力量！#绘说现代化,2024-11-23 19:37:05,20211,3649,1210905,L1,7440438225909416716,祝伟大的祖国繁荣昌盛[鼓掌][鼓掌][鼓掌],Zxx,92883272985,1,0,2024-11-23 19:40:25,广东,
047,7440437279287561506,应对气候变化，中国在行动！80秒感受中国式现代化的磅礴力量！#绘说现代化,2024-11-23 19:37:05,20211,3649,1210905,L1,7440438144913064719,优秀[赞][赞][赞],用户7999589225666,3648646410405804,0,0,2024-11-23 19:40:07,浙江,
047,7440437279287561506,应对气候变化，中国在行动！80秒感受中国式现代化的磅礴力量！#绘说现代化,2024-11-23 19:37:05,20211,3649,1210905,L1,7440437885738058531,我怎么看不到焦点访谈了？？？,独来独往谁谁懂我的心！,102744504499,1,0,2024-11-23 19:39:05,山东,
047,7440437279287561506,应对气候变化，中国在行动！80秒感受中国式现代化的磅礴力量！#绘说现代化,2024-11-23 19:37:05,20211,3649,1210905,L1,7440848478459331368,请多多治理一下食品安全问题吧,无敌可爱小燕燕,59198967691,46,0,2024-11-24 22:12:25,湖南,
047,7440437279287561506,应对气候变化，中国在行动！80秒感受中国式现代化的磅礴力量！#绘说现代化,2024-11-23 19:37:05,20211,3649,1210905,L1,7440833462225257243,外国行动了吗  就你最积极,喜樂,103458151985,0,0,2024-11-24 21:14:07,山东,
047,7440437279287561506,应对气候变化，中国在行动！80秒感受中国式现代化的磅礴力量！#绘说现代化,2024-11-23 19:37:05,20211,3649,1210905,L1,7440662113755136820,什么时候打击电商，实体店不行了，现在找工作只能男的送快递外卖，女的足疗直播[泣不成声],哈哈哈,77901571629,0,0,2024-11-24 10:09:16,云南,
047,7440437279287561506,应对气候变化，中国在行动！80秒感受中国式现代化的磅礴力量！#绘说现代化,2024-11-23 19:37:05,20211,3649,1210905,L1,7440844516749493019,是在行动，专门整治农村老百姓[赞]，不让一个70多岁老太太烧柴火，说污染环境，气候变暖和她有关系。,明天你好_,101204814334,2,0,2024-11-24 21:57:01,河北,
047,7440437279287561506,应对气候变化，中国在行动！80秒感受中国式现代化的磅礴力量！#绘说现代化,2024-11-23 19:37:05,20211,3649,1210905,L1,7440842886080430848,还没轮到担心气候问题，食品安全就能慢慢把人搞灭绝了,昊昊妈麽,622741170946960,1,0,2024-11-24 21:50:44,江苏,
047,7440437279287561506,应对气候变化，中国在行动！80秒感受中国式现代化的磅礴力量！#绘说现代化,2024-11-23 19:37:05,20211,3649,1210905,L1,7440461137029956379,你下一个视频肯定发吃的，我说的,凨凪凬夙,1468583067790496,0,0,2024-11-23 21:09:18,江苏,
047,7440437279287561506,应对气候变化，中国在行动！80秒感受中国式现代化的磅礴力量！#绘说现代化,2024-11-23 19:37:05,20211,3649,1210905,L1,7440842323354747657,吃的都是科技了，关注一下吃的吧,飞鱼🐠,111305548917,0,0,2024-11-24 21:48:30,山东,
047,7440437279287561506,应对气候变化，中国在行动！80秒感受中国式现代化的磅礴力量！#绘说现代化,2024-11-23 19:37:05,20211,3649,1210905,L1,7440831881476768566,冬季我连一件羽绒服都买不起！可不可以先降点价[微笑][微笑],家有两颗金豆子,3861952687248343,1,0,2024-11-24 21:08:00,江苏,
047,7440437279287561506,应对气候变化，中国在行动！80秒感受中国式现代化的磅礴力量！#绘说现代化,2024-11-23 19:37:05,20211,3649,1210905,L1,7440842152558494523,地球太大啦，应对不过来啊，还是多关注食品安全吧，假的一批,糖糖•吖,94572372885,1,0,2024-11-24 21:47:51,山东,
047,7440437279287561506,应对气候变化，中国在行动！80秒感受中国式现代化的磅礴力量！#绘说现代化,2024-11-23 19:37:05,20211,3649,1210905,L1,7440846660055515919,跟平民有关系吗,夏天的小树,74457291894,0,0,2024-11-24 22:05:20,北京,
047,7440437279287561506,应对气候变化，中国在行动！80秒感受中国式现代化的磅礴力量！#绘说现代化,2024-11-23 19:37:05,20211,3649,1210905,L1,7440828617364226856,2-C. 08/13 g@O.kP 应对气候变化，中国在行动！80秒感受中国:/ 式现代化的...；êêOZSlery4FR8êê咑開Ð0ÛŸĬņ极速版搜索,可爱小情,690126188457032,2,0,2024-11-24 20:55:20,广东,
047,7440437279287561506,应对气候变化，中国在行动！80秒感受中国式现代化的磅礴力量！#绘说现代化,2024-11-23 19:37:05,20211,3649,1210905,L1,7440837582114489140,关注我们吃的各种添加剂吧,哈喽钦州,93932141133,0,0,2024-11-24 21:30:08,广西,
047,7440437279287561506,应对气候变化，中国在行动！80秒感受中国式现代化的磅礴力量！#绘说现代化,2024-11-23 19:37:05,20211,3649,1210905,L1,7440844267360273152,对对对,共产主义接班人,53473591314,0,0,2024-11-24 21:56:03,辽宁,
047,7440437279287561506,应对气候变化，中国在行动！80秒感受中国式现代化的磅礴力量！#绘说现代化,2024-11-23 19:37:05,20211,3649,1210905,L1,7440495831076406031,@天真以为 窝囊fvv[捂脸],用户4354378264252,2157703979602969,0,1,2024-11-23 23:24:00,湖南,
048,7443001784550935859,100秒看科技强国扎实推进！一起感受中国式现代化的磅礴力量！#绘说现代化,2024-12-01 09:00:00,3117,863,207555,L1,7443243361014072114,国强民则强，这是硬道哩[赞][赞][赞],扬中市优佳米业,111188778004,15,2,2024-12-01 09:05:47,江苏,
048,7443001784550935859,100秒看科技强国扎实推进！一起感受中国式现代化的磅礴力量！#绘说现代化,2024-12-01 09:00:00,3117,863,207555,L1,7443243328072713018,人民有信仰国家有力量,常规鼓掌,110801131836,9,0,2024-12-01 09:05:41,广东,
048,7443001784550935859,100秒看科技强国扎实推进！一起感受中国式现代化的磅礴力量！#绘说现代化,2024-12-01 09:00:00,3117,863,207555,L1,7443738162180817664,科技兴国,平凡中的精彩,7433231363438675004,1,0,2024-12-02 17:05:54,陕西,
048,7443001784550935859,100秒看科技强国扎实推进！一起感受中国式现代化的磅礴力量！#绘说现代化,2024-12-01 09:00:00,3117,863,207555,L1,7443242925573784358,第一第一,闲人李,54260414755,4,0,2024-12-01 09:04:06,山东,
048,7443001784550935859,100秒看科技强国扎实推进！一起感受中国式现代化的磅礴力量！#绘说现代化,2024-12-01 09:00:00,3117,863,207555,L1,7443247031244899129,科技兴国！[赞][赞],.一笑而过.-,1063957970556343,6,0,2024-12-01 09:20:04,河北,
048,7443001784550935859,100秒看科技强国扎实推进！一起感受中国式现代化的磅礴力量！#绘说现代化,2024-12-01 09:00:00,3117,863,207555,L1,7443246754231157555,科技强国[赞][赞][赞],顺其自然,109514157383,2,0,2024-12-01 09:18:58,河南,
048,7443001784550935859,100秒看科技强国扎实推进！一起感受中国式现代化的磅礴力量！#绘说现代化,2024-12-01 09:00:00,3117,863,207555,L1,7443245992047493928,人民有信仰国家有力量,小糯米妈咪,1256090938389609,5,0,2024-12-01 09:16:04,广东,
048,7443001784550935859,100秒看科技强国扎实推进！一起感受中国式现代化的磅礴力量！#绘说现代化,2024-12-01 09:00:00,3117,863,207555,L1,7443257284845093642,科技强国！[赞][赞][赞],一许星回.,2236856876154279,2,0,2024-12-01 09:59:50,江西,
048,7443001784550935859,100秒看科技强国扎实推进！一起感受中国式现代化的磅礴力量！#绘说现代化,2024-12-01 09:00:00,3117,863,207555,L1,7443243452320826164,喲蹲个第一[灵机一动][灵机一动][灵机一动],GY健坤,1173869467540318,4,0,2024-12-01 09:06:13,广东,
048,7443001784550935859,100秒看科技强国扎实推进！一起感受中国式现代化的磅礴力量！#绘说现代化,2024-12-01 09:00:00,3117,863,207555,L1,7445495539619595068,科技兴国，热血沸腾，强国富民,小姚同学你好,111131745220,1,0,2024-12-07 10:45:23,辽宁,
048,7443001784550935859,100秒看科技强国扎实推进！一起感受中国式现代化的磅礴力量！#绘说现代化,2024-12-01 09:00:00,3117,863,207555,L1,7443244638091658044,太棒了，我们的国家[鼓掌][鼓掌][鼓掌],Agoni,63274532631,5,0,2024-12-01 09:10:45,浙江,
048,7443001784550935859,100秒看科技强国扎实推进！一起感受中国式现代化的磅礴力量！#绘说现代化,2024-12-01 09:00:00,3117,863,207555,L1,7443266451577144123,科技科技科技[赞][赞][赞],阮呀阮,70893052862,1,0,2024-12-01 10:35:26,浙江,
048,7443001784550935859,100秒看科技强国扎实推进！一起感受中国式现代化的磅礴力量！#绘说现代化,2024-12-01 09:00:00,3117,863,207555,L1,7443246155653841721,感恩有你，一路同行，未来可期，，加油加油加油[感谢][感谢][感谢][感谢]！！！！,现世安稳,2906764362393661,2,0,2024-12-01 09:16:39,河北,
048,7443001784550935859,100秒看科技强国扎实推进！一起感受中国式现代化的磅礴力量！#绘说现代化,2024-12-01 09:00:00,3117,863,207555,L1,7443242555595162428,💪🏻科技提升速度，创新彰显高度,爱吃的小金鱼,60647498264,4,0,2024-12-01 09:02:42,安徽,
048,7443001784550935859,100秒看科技强国扎实推进！一起感受中国式现代化的磅礴力量！#绘说现代化,2024-12-01 09:00:00,3117,863,207555,L1,7443244870669550395,祖国越来越强大[赞][赞][赞],凤侠,111574333391,3,0,2024-12-01 09:11:38,河南,
048,7443001784550935859,100秒看科技强国扎实推进！一起感受中国式现代化的磅礴力量！#绘说现代化,2024-12-01 09:00:00,3117,863,207555,L1,7443243455168414503,我在重庆快冷死了,志祥电器维修中心,84661487112,3,1,2024-12-01 09:06:12,重庆,
048,7443001784550935859,100秒看科技强国扎实推进！一起感受中国式现代化的磅礴力量！#绘说现代化,2024-12-01 09:00:00,3117,863,207555,L1,7443431107246883644,科技兴国！人才强国！,是甜甜的冰激凌(见过颜安版),3582679639927132,8,1,2024-12-01 21:14:18,天津,
048,7443001784550935859,100秒看科技强国扎实推进！一起感受中国式现代化的磅礴力量！#绘说现代化,2024-12-01 09:00:00,3117,863,207555,L1,7443242547151012667,祖国强大 人民幸福,透过糖纸看世界的蜗牛🐌,54743544625,3,0,2024-12-01 09:02:37,河北,
048,7443001784550935859,100秒看科技强国扎实推进！一起感受中国式现代化的磅礴力量！#绘说现代化,2024-12-01 09:00:00,3117,863,207555,L1,7443626287396602684,人民有信仰，国家有力量！,司马浩,68497448563,1,0,2024-12-02 09:51:45,上海,
048,7443001784550935859,100秒看科技强国扎实推进！一起感受中国式现代化的磅礴力量！#绘说现代化,2024-12-01 09:00:00,3117,863,207555,L1,7449232224920945420,这小眼神勾搭住我了[泪奔],张小葱,712079214121367,0,0,2024-12-17 12:25:41,黑龙江,
048,7443001784550935859,100秒看科技强国扎实推进！一起感受中国式现代化的磅礴力量！#绘说现代化,2024-12-01 09:00:00,3117,863,207555,L1,7450092424401552128,祝祖国早日实现人人脱贫奔上小康的目标,小玥玥3.20,4299542755550048,0,0,2024-12-19 20:03:38,广东,
048,7443001784550935859,100秒看科技强国扎实推进！一起感受中国式现代化的磅礴力量！#绘说现代化,2024-12-01 09:00:00,3117,863,207555,L1,7443288439158096699,越来越强大了，我的国,阳阳的宝藏,96492448231,0,0,2024-12-01 12:00:42,河北,
048,7443001784550935859,100秒看科技强国扎实推进！一起感受中国式现代化的磅礴力量！#绘说现代化,2024-12-01 09:00:00,3117,863,207555,L1,7443332394508567337,普通人，真的很快乐！,归,4066409293288691,0,0,2024-12-01 14:51:20,广东,
048,7443001784550935859,100秒看科技强国扎实推进！一起感受中国式现代化的磅礴力量！#绘说现代化,2024-12-01 09:00:00,3117,863,207555,L1,7443250123641815835,强大了我的国,魂爷,59588978088,1,0,2024-12-01 09:32:04,陕西,
048,7443001784550935859,100秒看科技强国扎实推进！一起感受中国式现代化的磅礴力量！#绘说现代化,2024-12-01 09:00:00,3117,863,207555,L1,7443243618662187830,与时俱进[赞][赞][赞],福泉永,4108216678485598,3,0,2024-12-01 09:06:50,福建,
048,7443001784550935859,100秒看科技强国扎实推进！一起感受中国式现代化的磅礴力量！#绘说现代化,2024-12-01 09:00:00,3117,863,207555,L1,7443499148663554874,第一个镜头。那不是拉斯维加斯么[看],皮猪肉席常静,68752136131,3,0,2024-12-02 01:38:33,福建,
048,7443001784550935859,100秒看科技强国扎实推进！一起感受中国式现代化的磅礴力量！#绘说现代化,2024-12-01 09:00:00,3117,863,207555,L1,7443252163407823667,致敬奋战在一线的科研工作者们，用实力撑起咱的腰杆[赞][赞][赞],天选🌈之子,1480401392506064,0,0,2024-12-01 09:39:59,安徽,
048,7443001784550935859,100秒看科技强国扎实推进！一起感受中国式现代化的磅礴力量！#绘说现代化,2024-12-01 09:00:00,3117,863,207555,L1,7444903040391856936,科技是第一生产力,盛夏与蝉鸣,77989845860,0,0,2024-12-05 20:26:11,江苏,
048,7443001784550935859,100秒看科技强国扎实推进！一起感受中国式现代化的磅礴力量！#绘说现代化,2024-12-01 09:00:00,3117,863,207555,L1,7443288719823897402,造福，人民,小孟神龙液压油管润滑油,71697913455,0,0,2024-12-01 12:01:46,山东,
048,7443001784550935859,100秒看科技强国扎实推进！一起感受中国式现代化的磅礴力量！#绘说现代化,2024-12-01 09:00:00,3117,863,207555,L1,7443260266970743611,创新 创造,8D_易,71418999348,0,0,2024-12-01 10:11:24,吉林,
048,7443001784550935859,100秒看科技强国扎实推进！一起感受中国式现代化的磅礴力量！#绘说现代化,2024-12-01 09:00:00,3117,863,207555,L1,7535977764836426537,科技兴国[赞][赞][赞][赞][赞][赞][赞][赞],用户4161753682746,3781972521137192,0,0,2025-08-08 06:42:43,山东,
048,7443001784550935859,100秒看科技强国扎实推进！一起感受中国式现代化的磅礴力量！#绘说现代化,2024-12-01 09:00:00,3117,863,207555,L1,7443242613862417161,抖主，看不懂啊，能不能多做点儿关于体育的，水里面的，你看怎么样[灵机一动][灵机一动][灵机一动],用户9876632595096,281949288533576,4,0,2024-12-01 09:02:56,河南,
048,7443001784550935859,100秒看科技强国扎实推进！一起感受中国式现代化的磅礴力量！#绘说现代化,2024-12-01 09:00:00,3117,863,207555,L1,7445103352847336249,[赞][赞][赞][赞][赞],一滴水,104490355189,0,0,2024-12-06 09:23:31,广东,
048,7443001784550935859,100秒看科技强国扎实推进！一起感受中国式现代化的磅礴力量！#绘说现代化,2024-12-01 09:00:00,3117,863,207555,L1,7446268329381397287,[赞][赞][赞],反派小饼干,108148736907,0,0,2024-12-09 12:44:12,甘肃,
048,7443001784550935859,100秒看科技强国扎实推进！一起感受中国式现代化的磅礴力量！#绘说现代化,2024-12-01 09:00:00,3117,863,207555,L1,7445319802375160602,[啤酒][啤酒][啤酒][啤酒][啤酒][啤酒][啤酒][啤酒][啤酒][啤酒][啤酒],依禾装饰官方号,106015877795,0,0,2024-12-06 23:23:26,吉林,
048,7443001784550935859,100秒看科技强国扎实推进！一起感受中国式现代化的磅礴力量！#绘说现代化,2024-12-01 09:00:00,3117,863,207555,L1,7563818760714208059,[一起加油][一起加油][一起加油][一起加油][一起加油][一起加油][一起加油][一起加油][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][666][666][666][666][666][666][666][666][666],北欧UPM复印纸销售,1574128186567831,1,0,2025-10-22 07:19:55,浙江,
048,7443001784550935859,100秒看科技强国扎实推进！一起感受中国式现代化的磅礴力量！#绘说现代化,2024-12-01 09:00:00,3117,863,207555,L1,7564180909604668223,[一起加油][一起加油][一起加油][一起加油][一起加油][一起加油][一起加油][一起加油][一起加油][一起加油][一起加油][一起加油],用户4161753682746,3781972521137192,0,0,2025-10-23 06:45:16,山东,
048,7443001784550935859,100秒看科技强国扎实推进！一起感受中国式现代化的磅礴力量！#绘说现代化,2024-12-01 09:00:00,3117,863,207555,L1,7443316595055280955,赢了,一杯冰拿铁,1834400382986078,0,0,2024-12-01 13:49:58,广东,
048,7443001784550935859,100秒看科技强国扎实推进！一起感受中国式现代化的磅礴力量！#绘说现代化,2024-12-01 09:00:00,3117,863,207555,L1,7443275501457965859,真牛,BarGhn,62182761319,0,0,2024-12-01 11:10:31,内蒙古,
048,7443001784550935859,100秒看科技强国扎实推进！一起感受中国式现代化的磅礴力量！#绘说现代化,2024-12-01 09:00:00,3117,863,207555,L1,7443265618666603276,说到天眼，就来说说个体户开通天眼的感觉：  一，能看到肉眼看不到的东西 二，能接收到天上传来的信息 三，能吸收天地精华滋养身体，事实上我现在可以不用吃饭的，现在吃东西只是为了享受美食，跟饥饿填胞肚子不搭边 四，整个人感觉逍遥在天地间，有一种腾云驾雾的感觉，由其在睡觉时感觉像在飞  天眼这东西人能发明不，只有神可以，要不是亲身经历我也不敢相信这真的，过去每当看到我妈烧香拜佛时都感觉很好笑，现在一想感觉烧香烧的的太好了  人类所有的科技只是发现原理，原材料本身就存在的，举个例子：现在用的各种钢铁制品，铁矿是不是本来就存在的，杂交水稻水稻是不是本来就存在，只是在原有的基础上进行杂和交，合称杂交。,辣个男人,2951516947754734,1,0,2024-12-01 10:32:09,福建,
048,7443001784550935859,100秒看科技强国扎实推进！一起感受中国式现代化的磅礴力量！#绘说现代化,2024-12-01 09:00:00,3117,863,207555,L1,7443264827995013946,太棒了[赞][赞][赞][赞][赞][赞],某子,7403172043876238395,0,0,2024-12-01 10:29:06,江西,
048,7443001784550935859,100秒看科技强国扎实推进！一起感受中国式现代化的磅礴力量！#绘说现代化,2024-12-01 09:00:00,3117,863,207555,L1,7443263291953251113,人才,兰兰,4054597214937831,0,0,2024-12-01 10:23:10,江西,
048,7443001784550935859,100秒看科技强国扎实推进！一起感受中国式现代化的磅礴力量！#绘说现代化,2024-12-01 09:00:00,3117,863,207555,L1,7443255417029657398,[candy],戴静有冤无处诉！！,119209616488183,0,0,2024-12-01 09:52:36,浙江,
048,7443001784550935859,100秒看科技强国扎实推进！一起感受中国式现代化的磅礴力量！#绘说现代化,2024-12-01 09:00:00,3117,863,207555,L1,7443253888268108578,第一[鼓掌],用户2039996156635,1156289747760903,0,0,2024-12-01 09:46:39,四川,
048,7443001784550935859,100秒看科技强国扎实推进！一起感受中国式现代化的磅礴力量！#绘说现代化,2024-12-01 09:00:00,3117,863,207555,L1,7443251554713436985,致敬英雄！,Jessicalaw,1803653372189224,0,0,2024-12-01 09:37:37,中国香港,
048,7443001784550935859,100秒看科技强国扎实推进！一起感受中国式现代化的磅礴力量！#绘说现代化,2024-12-01 09:00:00,3117,863,207555,L1,7443242890895655731,祖国万岁[玫瑰][玫瑰][玫瑰],杭州圣工岩板安装团队🔥,98136631994,3,0,2024-12-01 09:03:59,浙江,
048,7443001784550935859,100秒看科技强国扎实推进！一起感受中国式现代化的磅礴力量！#绘说现代化,2024-12-01 09:00:00,3117,863,207555,L1,7443671229099361078,看的我热血沸腾，中国威武🇨🇳[赞][赞],向晚诗词,111037872353,2,0,2024-12-02 12:46:08,天津,
048,7443001784550935859,100秒看科技强国扎实推进！一起感受中国式现代化的磅礴力量！#绘说现代化,2024-12-01 09:00:00,3117,863,207555,L1,7443721234439193381,@约分 @挑战关注一亿人,伊黎耶,110688830910,0,0,2024-12-02 16:00:11,湖北,
048,7443001784550935859,100秒看科技强国扎实推进！一起感受中国式现代化的磅礴力量！#绘说现代化,2024-12-01 09:00:00,3117,863,207555,L1,7449754919675937594,@MIKE,快乐相伴,76215169177,0,0,2024-12-18 22:13:55,山东,
048,7443001784550935859,100秒看科技强国扎实推进！一起感受中国式现代化的磅礴力量！#绘说现代化,2024-12-01 09:00:00,3117,863,207555,L1,7444330062063649595,[赞][赞][赞][抱抱你][抱抱你][抱抱你][爱心][爱心][爱心],江运芳,2867168593587583,0,0,2024-12-04 07:22:48,江西,
048,7443001784550935859,100秒看科技强国扎实推进！一起感受中国式现代化的磅礴力量！#绘说现代化,2024-12-01 09:00:00,3117,863,207555,L1,7443682723796337448,天天吃海克斯科技吃的挺快乐的[微笑][微笑][微笑],珍竹奶茶,2577713252809070,0,1,2024-12-02 13:30:49,山东,
048,7443001784550935859,100秒看科技强国扎实推进！一起感受中国式现代化的磅礴力量！#绘说现代化,2024-12-01 09:00:00,3117,863,207555,L1,7443333516458738458,祖国科技越来越强大！人民太幸福了！,我们要长时间保持身体健康,4204171914905309,0,0,2024-12-01 14:55:38,内蒙古,
048,7443001784550935859,100秒看科技强国扎实推进！一起感受中国式现代化的磅礴力量！#绘说现代化,2024-12-01 09:00:00,3117,863,207555,L1,7443385520367862580,已进阶到必须以科技、以创新抢占产业新高地促进高质量发展的阶段，加油吧！！！！！,青山绿水,1182708767925739,0,0,2024-12-01 18:17:27,四川,
048,7443001784550935859,100秒看科技强国扎实推进！一起感受中国式现代化的磅礴力量！#绘说现代化,2024-12-01 09:00:00,3117,863,207555,L1,7444366709631238951,国家强不强看科技，科技创新世界，科技引领未来，科技兴国则兴，科技强国则强,🍼🇨🇳8💧BYXC,707704950369613,0,0,2024-12-04 09:45:01,上海,
048,7443001784550935859,100秒看科技强国扎实推进！一起感受中国式现代化的磅礴力量！#绘说现代化,2024-12-01 09:00:00,3117,863,207555,L1,7443688400412361507,人民幸福感呢？,南风,95630273987,0,0,2024-12-02 13:52:48,湖北,
048,7443001784550935859,100秒看科技强国扎实推进！一起感受中国式现代化的磅礴力量！#绘说现代化,2024-12-01 09:00:00,3117,863,207555,L1,7449755795538887483,@MIKE,快乐相伴,76215169177,0,0,2024-12-18 22:17:20,山东,
048,7443001784550935859,100秒看科技强国扎实推进！一起感受中国式现代化的磅礴力量！#绘说现代化,2024-12-01 09:00:00,3117,863,207555,L2,7563818827168367417,[一起加油][一起加油][一起加油][一起加油][一起加油],北欧UPM复印纸销售,1574128186567831,0,0,2025-10-22 07:20:10,浙江,
049,7445275868512931087,6轴7廊8通道，主骨架加快成型；国产大飞机C919，三大航全部投入运营…交通强国，步履不停！#绘说现代化,2024-12-07 09:00:00,2424,40,149688,L1,7445471913562243892,居然有重庆轻轨三号线也[赞][赞][赞],魑魅魍魉,53147838710,4,1,2024-12-07 09:13:43,重庆,
049,7445275868512931087,6轴7廊8通道，主骨架加快成型；国产大飞机C919，三大航全部投入运营…交通强国，步履不停！#绘说现代化,2024-12-07 09:00:00,2424,40,149688,L1,7445545758336074553,祖国越来越强大,阳阳的宝藏,96492448231,1,0,2024-12-07 14:00:16,河北,
049,7445275868512931087,6轴7廊8通道，主骨架加快成型；国产大飞机C919，三大航全部投入运营…交通强国，步履不停！#绘说现代化,2024-12-07 09:00:00,2424,40,149688,L1,7445472818521850634,中国的交通，是世界上最强的，没有之一！[玫瑰],独狼,1572760635063091,2,0,2024-12-07 09:17:16,广东,
049,7445275868512931087,6轴7廊8通道，主骨架加快成型；国产大飞机C919，三大航全部投入运营…交通强国，步履不停！#绘说现代化,2024-12-07 09:00:00,2424,40,149688,L1,7445471074999124751,迈向科技强国，祖国加油！[赞][赞][赞],齊天大聖,107912436347,0,0,2024-12-07 09:10:29,上海,
049,7445275868512931087,6轴7廊8通道，主骨架加快成型；国产大飞机C919，三大航全部投入运营…交通强国，步履不停！#绘说现代化,2024-12-07 09:00:00,2424,40,149688,L1,7445470015817007910,愿祖国繁荣昌盛[呲牙][呲牙][呲牙],小白,704119240140584,6,0,2024-12-07 09:06:25,广东,
049,7445275868512931087,6轴7廊8通道，主骨架加快成型；国产大飞机C919，三大航全部投入运营…交通强国，步履不停！#绘说现代化,2024-12-07 09:00:00,2424,40,149688,L1,7445549878891823931,愿祖国越来越强大,阳阳的宝藏,96492448231,1,0,2024-12-07 14:16:16,河北,
049,7445275868512931087,6轴7廊8通道，主骨架加快成型；国产大飞机C919，三大航全部投入运营…交通强国，步履不停！#绘说现代化,2024-12-07 09:00:00,2424,40,149688,L1,7445471890800296723,为祖国点赞[比心][比心][比心],花谢花飞，宁安如梦🍀,110921287699,0,0,2024-12-07 09:13:40,江西,
049,7445275868512931087,6轴7廊8通道，主骨架加快成型；国产大飞机C919，三大航全部投入运营…交通强国，步履不停！#绘说现代化,2024-12-07 09:00:00,2424,40,149688,L1,7445501525901968166,祖国繁荣昌盛国泰民安,多柳蒸刚,105138449331,1,0,2024-12-07 11:08:37,辽宁,
049,7445275868512931087,6轴7廊8通道，主骨架加快成型；国产大飞机C919，三大航全部投入运营…交通强国，步履不停！#绘说现代化,2024-12-07 09:00:00,2424,40,149688,L1,7445496692784661298,主要配置都是国产化，真厉害,崔大哥讲故事,9238808631108,1,0,2024-12-07 10:49:51,内蒙古,
049,7445275868512931087,6轴7廊8通道，主骨架加快成型；国产大飞机C919，三大航全部投入运营…交通强国，步履不停！#绘说现代化,2024-12-07 09:00:00,2424,40,149688,L1,7445491820466864933,愿祖国繁华富强,国萍,1865235339686029,0,0,2024-12-07 10:30:57,广东,
049,7445275868512931087,6轴7廊8通道，主骨架加快成型；国产大飞机C919，三大航全部投入运营…交通强国，步履不停！#绘说现代化,2024-12-07 09:00:00,2424,40,149688,L1,7445839155928711999,中国强强[赞][赞][赞][赞][赞][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰],明鑫好物,75417098181,0,0,2024-12-08 08:58:51,湖北,
049,7445275868512931087,6轴7廊8通道，主骨架加快成型；国产大飞机C919，三大航全部投入运营…交通强国，步履不停！#绘说现代化,2024-12-07 09:00:00,2424,40,149688,L1,7446550939291075338,[比心][比心][比心][666]路路通,云水间,111036550308,0,0,2024-12-10 07:00:58,吉林,
049,7445275868512931087,6轴7廊8通道，主骨架加快成型；国产大飞机C919，三大航全部投入运营…交通强国，步履不停！#绘说现代化,2024-12-07 09:00:00,2424,40,149688,L1,7445492152593630012,CBD好，真真好啊,万三千,80349428198,0,0,2024-12-07 10:32:15,广东,
049,7445275868512931087,6轴7廊8通道，主骨架加快成型；国产大飞机C919，三大航全部投入运营…交通强国，步履不停！#绘说现代化,2024-12-07 09:00:00,2424,40,149688,L1,7445963788203098937,食物安全可以管管么[尬笑],👧🏻,68200905305,1,0,2024-12-08 17:02:25,陕西,
049,7445275868512931087,6轴7廊8通道，主骨架加快成型；国产大飞机C919，三大航全部投入运营…交通强国，步履不停！#绘说现代化,2024-12-07 09:00:00,2424,40,149688,L1,7445468853058732826,要开飞机了吗,无 心,63778338087,1,0,2024-12-07 09:01:53,浙江,
049,7445275868512931087,6轴7廊8通道，主骨架加快成型；国产大飞机C919，三大航全部投入运营…交通强国，步履不停！#绘说现代化,2024-12-07 09:00:00,2424,40,149688,L1,7445470297632031488,永不停止的前进步伐[灵机一动][灵机一动][灵机一动],奔跑–🐎♀,107802693310,0,0,2024-12-07 09:07:32,贵州,
